1200 83406000.0 87653400.0 88003800.0 82919300.0 87912700.0
1400 102113000.0 101888000.0 102110000.0 102089000.0 102081000.0
1600 115579000.0 115520000.0 115421000.0 115217000.0 115596000.0
1800 127041000.0 128680000.0 128410000.0 128173000.0 128293000.0
2000 141441000.0 141171000.0 141299000.0 133709000.0 138567000.0
2200 153243000.0 151414000.0 152704000.0 153085962.0 153354000.0
2400 164369000.0 165189000.0 165111000.0 164761000.0 165262000.0
2600 176480000.0 176882000.0 175956000.0 172319000.0 176797000.0
2800 188072000.0 188088000.0 188216000.0 187949000.0 187649000.0
3000 198792000.0 198840000.0 197903000.0 198479000.0 197350000.0
