1200 532.60416582 531.441556683 539.522691787 531.440126328 531.690827592
1400 481.081213068 485.544765177 481.759994382 480.122469865 480.293349648
1600 442.532108063 442.844311022 442.81383379 442.97740387 442.795469907
1800 414.25277248 416.696546862 414.721394885 414.675188092 414.172397443
2000 392.079930368 392.155859205 394.611068343 392.04901458 392.099499745
2200 374.937062808 375.429763878 375.931217493 374.532309335 374.293585212
2400 361.01559107 361.094726467 360.23899942 361.345744277 360.835413722
2600 354.49790594 353.553726723 353.842639082 354.25499764 354.227997543
2800 347.612274413 347.673819133 347.846877672 350.773456623 347.652636013
3000 339.16276374 339.421052265 340.920864338 339.831113875 339.123723832
