1200 18.0080602169 18.0170121193 18.0183899403 17.9947471619 17.9521076679
1400 18.0152902603 17.3624346256 18.0041675568 18.0467970371 17.8977196217
1600 17.9920699596 18.0165538788 17.8681304455 17.9579985142 17.8830626011
1800 17.8381168842 17.9471633434 18.0154006481 18.0197737217 17.9593150616
2000 17.8963806629 18.0063569546 17.8435301781 18.012137413 18.0237460136
2200 18.0147356987 17.957665205 17.8960766792 18.0150272846 17.925825119
2400 17.9547638893 18.0146050453 18.0182540417 17.9998486042 18.0157139301
2600 18.0095627308 17.9628612995 18.0193033218 18.0140254498 18.017996788
2800 18.0108816624 18.0206618309 17.936188221 18.0230295658 18.0119972229
3000 18.0229444504 17.8441257477 18.0237512589 18.0190870762 18.026391983
