1200 487929.0 515957.0 522152.0 490689.0 520714.0
1400 599363.0 597271.0 598756.0 598190.0 600060.0
1600 675095.0 671173.0 671301.0 672043.0 676509.0
1800 741437.0 741139.0 743904.0 743557.0 744394.0
2000 816994.0 817234.0 815453.0 768588.0 805757.0
2200 886500.0 882517.0 886643.0 883165.0 887526.0
2400 942438.0 950030.0 951924.0 945526.0 947539.0
2600 1009730.0 1011697.0 1002520.0 982773.0 1002960.0
2800 1069880.0 1067120.0 1070610.0 1071100.0 1054560.0
3000 1125560.0 1125570.0 1128250.0 1134050.0 1132880.0
