1200 99493917878.6 99460645445.1 99457825376.2 99498496417.6 99495234302.0
1400 99476780059.2 99439086745.8 99445966935.0 99469693097.8 99462281293.8
1600 99508770881.4 99466665133.3 99448155115.2 99469320880.0 99476817452.7
1800 99479522316.1 99499807982.1 99468635820.8 99452388931.1 99448124138.2
2000 99472162127.3 99516016740.5 99449077201.2 99476357871.3 99427111977.5
2200 99473717568.2 99456193453.1 99464026755.2 99481299245.3 99505040923.9
2400 99465341259.0 99481642831.9 99476196643.3 99477635993.2 99473128836.3
2600 99409132549.2 99439375106.8 99457341147.8 99459617397.9 99453288115.3
2800 99487264367.0 99436848730.9 99448347092.1 99428047301.8 99392075270.7
3000 99421589173.3 99456329316.2 99428824564.2 99446110460.0 99399331855.3
