1200 99472064416.1 99448876468.0 99450831289.3 99522968524.2 99505499219.1
1400 99460350868.1 99498017114.3 99510231712.4 99495235298.1 99424559254.0
1600 99428057865.9 99451850547.1 99503640210.9 99476159070.8 99507580365.6
1800 99403376967.1 99409099307.1 99409441371.7 99414466201.9 99432075074.1
2000 99385862097.3 99406098617.9 99423164056.1 99385414122.2 99424626495.2
2200 99417861422.0 99369458859.8 99387223290.7 99406275322.1 99375648510.2
2400 99406788634.9 99417121575.1 99389863376.0 99427219699.4 99394054090.9
2600 99445262477.5 99397102288.6 99371338311.5 99396282841.6 99409231201.3
2800 99414391128.0 99457266622.7 99379739326.8 99383827483.9 99443130442.3
3000 99452582668.5 99430674590.5 99384700795.3 99403250760.6 99431385241.6
