0 0 269.369 268.434 245.208 248.202 263.515
0 4 253.041 233.959 224.701 220.409 237.358
0 8 223.569 239.454 259.691 232.148 238.655
0 12 227.665 416.908 233.449 226.581 223.416
0 16 226.327 224.755 232.474 223.235 470.158
0 20 210.782 239.367 203.856 236.056 214.658
4 0 208.706 188.918 192.237 187.082 196.159
4 4 152.141 167.902 177.276 155.49 159.031
4 8 175.84 170.18 196.717 166.439 215.236
4 12 195.438 164.139 191.243 163.063 199.466
4 16 186.989 184.194 184.273 191.5 182.387
4 20 175.747 174.572 173.312 171.191 175.08
8 0 181.154 201.031 185.835 182.114 174.774
8 4 226.836 201.036 191.677 672.259 217.032
8 8 201.932 190.206 212.026 465.84 259.386
8 12 335.187 241.144 183.887 240.299 193.28
8 16 190.964 256.283 200.808 282.01 319.583
8 20 193.397 212.414 195.046 196.326 175.941
12 0 199.503 194.755 203.138 176.735 228.272
12 4 309.596 398.516 409.77 299.306 297.529
12 8 338.144 302.251 333.366 299.351 569.304
12 12 372.302 849.156 380.4 329.479 373.534
12 16 449.33 328.799 392.91 322.224 379.206
12 20 350.586 626.957 385.036 331.309 326.233
16 0 196.41 192.716 199.175 198.15 190.287
16 4 418.725 545.244 487.572 592.921 551.373
16 8 543.38 472.8 448.262 447.819 460.559
16 12 515.363 520.093 757.005 489.948 476.222
16 16 345.216 352.3 389.813 397.594 315.856
16 20 363.963 376.814 361.614 339.273 379.572
20 0 191.281 183.378 214.385 171.577 186.815
20 4 631.871 607.352 693.604 679.948 579.113
20 8 923.041 609.246 604.216 617.886 589.66
20 12 555.676 419.465 482.26 458.737 471.717
20 16 488.267 392.899 392.197 385.513 389.358
20 20 382.289 334.155 381.37 414.455 393.893
