0 0 55993887503.0 55997943838.9 55849857858.8 56016046099.5 56045542341.7
0 4 50165280186.8 50118339475.6 50082537366.9 50168650842.4 50133104926.0
0 8 47113890057.7 47548100570.7 47471925377.0 47112705382.3 47433002211.0
0 12 45397960222.3 45432194638.9 45342005729.6 45351270455.0 45355038069.9
0 16 43710556961.0 43738236990.2 43736390593.3 43743503686.3 43579452169.7
0 20 41957589261.8 42064669302.5 41947327400.4 42036315191.4 41965251919.3
4 0 31827403755.4 31868450918.4 31718066658.7 31815015216.2 31824940198.8
4 4 18462612070.6 18445458655.6 18482337835.6 18460657074.4 18447622764.0
4 8 17917185733.6 17895164957.2 17913797245.0 17898941533.3 17824692837.2
4 12 17111487534.6 17140449345.5 17137498253.1 17140668308.3 17146447394.9
4 16 16470229397.5 16463849806.1 16447569041.4 16426117864.7 16458757830.7
4 20 15966028550.6 15969400729.6 15964174519.3 15952468264.5 15960202045.5
8 0 31795034924.2 31859873205.1 31912159980.0 31827174147.7 31866863232.4
8 4 17257235460.8 17272217651.7 17270323874.2 17271614968.0 17270421094.9
8 8 16770720802.1 16771362915.4 16768273729.1 16765940346.9 16773251458.5
8 12 15955313743.8 15991437975.0 15975338259.3 15948119922.4 15971367589.5
8 16 15369664324.5 15394284439.9 15401271350.9 15390860773.7 15377630693.0
8 20 14895243079.2 14904304437.0 14878404631.6 14899661817.7 14902024303.4
12 0 31700852633.8 31474133859.1 31747463892.4 31831583859.1 31866430031.2
12 4 16340392244.3 16338530119.8 16413434573.0 16389632582.5 16378683874.2
12 8 15962050823.8 15980771071.7 15963165680.4 15963674498.4 15948387284.4
12 12 15088841797.9 15144570983.5 15156529131.9 15218687291.1 15210266071.7
12 16 14668570411.1 14694082675.1 14639172217.2 14644753720.2 14660517075.5
12 20 14183612773.2 14169779996.2 14155298670.6 14201762415.4 14199419719.4
16 0 31854670047.1 31731995128.7 31869373793.6 31739897155.3 31839450308.2
16 4 15441915509.1 15421455278.5 15433635749.3 15562647162.1 15452287585.5
16 8 15250579488.5 15264763663.2 15215432934.7 15266907976.5 15201277314.8
16 12 14448699381.4 14501022420.5 14458427591.6 14484877636.8 14434431298.7
16 16 14061392865.4 14032622444.7 14042746333.1 14057971302.4 14055750866.7
16 20 13515688911.4 13492596752.9 13466418196.1 13460865475.5 13462441758.8
20 0 31818395477.0 31738701780.8 31824235122.8 31859275339.9 31851380072.4
20 4 14655635863.6 14690444206.9 14998963394.4 14845675830.1 15007270159.4
20 8 14524663411.8 14467202463.3 14442890325.4 14355501065.0 14301915193.6
20 12 13746394303.2 13698280179.8 13649814368.2 13558810172.1 13608244880.3
20 16 13328626100.8 13229779812.8 13274616078.0 13233728318.2 13100058507.6
20 20 12827790075.2 12736183244.6 12699277593.6 12631221663.2 12631590389.1
