0 0 200.949 344.005 191.615 217.424 283.056
0 4 192.472 277.112 216.479 198.152 255.568
0 8 206.103 294.245 218.325 219.372 267.18
0 12 235.588 230.474 200.765 197.67 237.964
0 16 223.408 302.235 226.974 204.026 197.102
0 20 200.295 303.429 195.995 186.872 273.097
4 0 197.928 226.556 293.0 213.641 206.979
4 4 612.438 733.062 554.885 688.797 651.103
4 8 777.191 713.727 739.958 610.963 686.921
4 12 780.375 861.366 827.407 633.291 776.688
4 16 623.05 581.979 716.433 811.521 670.979
4 20 686.742 769.075 667.968 534.122 733.016
8 0 277.549 199.194 192.438 297.29 189.672
8 4 4710.56 4226.33 3804.4 3898.86 5718.58
8 8 3702.2 5409.54 6420.14 6150.53 7711.03
8 12 7987.26 4997.44 5478.34 5857.3 7156.63
8 16 5543.05 5903.55 7668.99 9447.81 5911.2
8 20 6717.37 6429.39 7179.58 6458.35 4404.78
12 0 208.109 281.092 231.138 190.827 278.154
12 4 42633.1 39707.2 41522.6 38422.7 38634.5
12 8 44228.5 42588.9 40173.6 39536.0 42580.7
12 12 40576.1 47344.2 46742.5 45959.8 46138.1
12 16 38392.8 43845.0 39337.5 40524.0 40753.1
12 20 36335.2 36831.4 39665.4 40630.8 39744.1
16 0 213.897 207.842 283.923 206.461 193.944
16 4 109845.0 110969.0 105074.0 112897.0 113428.0
16 8 117558.0 119710.0 126215.0 123508.0 118343.0
16 12 113513.0 117685.0 114942.0 115610.0 113756.0
16 16 97242.3 104877.0 108160.0 104038.0 100393.0
16 20 94180.9 94736.4 94281.3 93324.3 92063.5
20 0 267.908 201.25 200.969 258.588 212.733
20 4 215325.0 209353.0 218738.0 232066.0 229218.0
20 8 231041.0 213976.0 213869.0 209209.0 205818.0
20 12 204009.0 171384.0 181958.0 166958.0 172013.0
20 16 170139.0 157792.0 158101.0 149610.0 158141.0
20 20 146990.0 139101.0 141963.0 136999.0 141115.0
