0 0 14631.2 16315.3 14790.1 14702.4 14811.6
0 4 14509.8 15588.8 15346.1 14525.4 15011.3
0 8 14799.7 15075.9 14124.5 15724.4 14947.4
0 12 15342.9 14736.8 14749.6 15277.4 15292.3
0 16 15425.8 15255.3 14844.3 14657.4 14704.7
0 20 14385.3 15894.7 14864.3 14383.8 14719.6
4 0 13372.0 14997.3 15971.6 15842.1 14485.8
4 4 15621.4 15040.0 15094.8 15409.3 14291.2
4 8 14984.8 14355.7 15051.2 14602.2 14744.3
4 12 14939.6 14893.8 15473.0 14743.9 14828.3
4 16 15175.4 15073.1 15472.6 15040.1 15370.8
4 20 14780.1 15226.6 15164.6 14936.7 14828.1
8 0 15326.0 14444.1 15003.9 15262.1 14108.7
8 4 15929.9 14515.3 15403.2 15150.1 14288.4
8 8 15244.3 14834.7 15570.0 15446.4 14638.6
8 12 15292.0 14524.1 14901.8 15459.6 14902.9
8 16 15722.5 14784.1 15423.5 14745.5 15156.9
8 20 14933.3 15162.4 15291.4 15789.3 14955.6
12 0 15272.8 16216.6 14472.1 14278.5 14237.3
12 4 15528.8 15804.4 15247.5 15320.3 15205.4
12 8 14562.0 15404.2 14729.8 14826.3 15502.9
12 12 15185.3 21952.2 15173.6 14786.7 16072.5
12 16 15553.2 15555.4 15025.8 14601.5 14681.8
12 20 15109.1 15387.6 15019.2 15459.2 15849.8
16 0 15558.3 13858.8 15021.3 14862.4 14970.8
16 4 14057.2 14920.5 15225.5 14527.2 14274.0
16 8 15388.3 14840.3 14755.3 14748.4 14944.9
16 12 14310.9 14383.9 14928.5 14789.6 14510.0
16 16 14478.9 14533.3 14460.5 14799.5 14795.2
16 20 15188.8 14918.3 15352.0 15199.1 14994.4
20 0 13489.9 13583.6 13278.5 13849.8 14359.4
20 4 15757.9 14970.5 15192.1 15593.5 15359.7
20 8 15744.3 14406.1 15078.5 15322.7 14772.3
20 12 14928.3 15079.8 14967.8 15166.1 15108.5
20 16 15092.0 14678.7 15370.5 15754.0 14509.1
20 20 14748.3 14983.7 14971.7 15070.6 15237.3
