1200 346.5 347.5 347.0 346.25 346.5
1400 315.5 315.5 315.5 315.75 315.5
1600 287.75 290.75 288.0 307.0 287.5
1800 278.0 277.25 278.0 277.75 277.25
2000 267.75 268.5 268.0 267.75 267.0
2200 260.5 260.0 260.0 260.75 260.75
2400 258.0 258.0 258.0 258.0 258.0
2600 277.25 269.5 271.0 271.25 270.0
2800 358.0 361.0 350.75 349.0 362.25
3000 409.75 407.75 407.0 408.5 404.0
