#X lat50-median lat50-min lat50-max
1.2 5.142500e+02 5.140000e+02 5.380000e+02
1.4 4.650000e+02 4.650000e+02 4.660000e+02
1.6 4.310000e+02 4.310000e+02 4.315000e+02
1.8 4.047500e+02 4.045000e+02 4.070000e+02
2.0 3.840000e+02 3.832500e+02 3.970000e+02
2.2 3.670000e+02 3.660000e+02 3.680000e+02
2.4 3.552500e+02 3.550000e+02 3.557500e+02
2.6 3.497500e+02 3.490000e+02 3.525000e+02
2.8 3.407500e+02 3.402500e+02 3.410000e+02
3.0 3.317500e+02 3.317500e+02 3.320000e+02
