#X lat99-median lat99-min lat99-max
1.2 3.685000e+02 3.677500e+02 3.707500e+02
1.4 3.315000e+02 3.310000e+02 3.320000e+02
1.6 3.050000e+02 3.050000e+02 3.080000e+02
1.8 2.860000e+02 2.855000e+02 2.860000e+02
2.0 2.767500e+02 2.765000e+02 2.770000e+02
2.2 2.767500e+02 2.765000e+02 2.770000e+02
2.4 2.687500e+02 2.687500e+02 2.717500e+02
2.6 2.625000e+02 2.622500e+02 2.627500e+02
2.8 2.597500e+02 2.590000e+02 2.600000e+02
3.0 2.627500e+02 2.582500e+02 2.690000e+02
