#1 2 3 4 5 6 7 8 9 10
#1200 1400 1600 1800 2000 2200 2400 2600 2800 3000
56103.0 54857.3 61920.8 66122.6 72103.0 76404.9 80137.7 86162.3 91014.2 92677.7
51843.2 59307.9 62511.3 65938.4 70835.5 77712.4 83196.8 86573.9 91983.4 95586.7
50386.0 120599.0 62172.4 67320.4 73794.4 76392.8 80973.9 86076.9 89727.5 86848.9
52707.5 61602.5 61790.8 70496.2 74021.0 77567.0 80084.4 83954.2 89081.4 96268.9
50595.9 57127.5 61106.0 67106.0 72050.8 75433.9 79949.4 85887.5 87942.0 93005.4
