#1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
#0 200 400 600 800 1000 1200 1400 1500 1600 1700 1800 1900 2000 2100 2200
49717.7 44081.5 77895.6 100510.0 117030.0 130301.0 133365.0 119035.0 105715.0 88514.4 70810.1 64454.2 52719.0 49487.7 46605.2 46820.8
49512.0 44141.8 76110.7 93355.1 115975.0 129148.0 133105.0 115548.0 107421.0 90580.1 72922.4 61373.5 51666.2 50336.4 49242.1 48255.1
47729.4 43816.9 75873.1 97781.7 113920.0 130504.0 133039.0 118347.0 107945.0 89627.7 71726.1 65515.7 53565.4 49381.9 49974.9 49338.4
49869.8 44205.8 76906.9 98448.0 115710.0 130939.0 131855.0 120387.0 107170.0 88572.5 71530.0 62205.5 49654.0 48041.4 47354.8 47249.1
51083.8 43771.8 76148.8 97940.4 115854.0 131927.0 131210.0 120075.0 104829.0 90274.3 71942.7 63409.4 52799.8 47508.9 47429.1 49585.1
