#1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
#0 200 400 600 800 1000 1200 1400 1500 1600 1700 1800 1900 2000 2100 2200
206.232 173.638 190.805 180.123 229.307 246.144 247.835 198.211 254.192 222.086 292.458 191.109 215.714 270.086 193.03 197.308
176.879 175.71 178.633 165.855 183.506 220.151 216.521 249.638 263.315 265.708 198.495 278.074 196.98 186.337 280.365 197.321
194.763 165.796 174.032 170.653 186.651 235.459 263.337 232.387 242.342 240.741 170.778 199.684 265.144 183.283 183.434 231.894
248.914 168.983 151.109 183.873 186.784 169.362 263.912 245.965 189.458 175.263 186.262 175.299 196.77 269.061 184.015 198.313
183.955 145.047 146.896 163.43 186.936 180.053 171.395 242.047 183.375 174.035 171.838 201.059 190.838 192.247 268.313 189.474
