#X lat50-median lat50-min lat50-max
1.2 4.192500e+02 4.190000e+02 4.205000e+02
1.4 3.765000e+02 3.765000e+02 3.777500e+02
1.6 3.585000e+02 3.582500e+02 3.595000e+02
1.8 3.397500e+02 3.392500e+02 3.420000e+02
2.0 3.202500e+02 3.200000e+02 3.205000e+02
2.2 3.035000e+02 3.025000e+02 3.037500e+02
2.4 2.892500e+02 2.890000e+02 2.900000e+02
2.6 2.770000e+02 2.760000e+02 2.780000e+02
2.8 2.677500e+02 2.655000e+02 2.682500e+02
3.0 2.625000e+02 2.615000e+02 2.660000e+02
