#1 2 3 4 5 6 7 8 9 10
#1200 1400 1600 1800 2000 2200 2400 2600 2800 3000
3302795.20766 3855347.40666 4391554.71424 4915162.84556 5433673.7843 5952322.79096 6464055.24631 6933451.82428 7405179.91386 7869149.62559
3318702.63343 3852390.23595 4388941.49786 4911182.7854 5429481.14603 5951371.61918 6460952.949 6910437.06443 7354983.05925 7559454.356
3315091.34452 3837500.20657 4390646.93362 4911476.86995 5434104.50237 5990559.74621 6462315.35976 6943371.49628 7399397.19819 7882389.8777
3315086.17107 3852925.55427 4377172.97417 4912884.45487 5435690.47934 5953934.42755 6466839.98485 6938796.06354 7405671.25786 7881131.15117
3310623.54239 3861262.58573 4388595.13916 4848886.35892 5433591.35854 5958103.76672 6436343.44723 6905972.30523 7402653.66185 7866460.12079
