64 48083.25 51110.75 52111.0 51599.75 51173.5
192 51979.75 48706.25 52335.25 51634.5 51717.5
320 51752.5 51904.75 47468.0 51944.0 53118.75
448 51303.25 52538.0 51765.5 46518.0 51206.75
576 52932.75 51991.0 51234.0 52295.0 51730.5
704 51757.0 48046.5 44078.0 51245.0 51116.0
832 51881.0 51507.75 27405.5 52953.0 45924.25
960 51828.5 48645.75 51245.5 51122.0 52256.5
1088 52244.25 51975.25 51974.5 52086.75 51179.0
1216 52024.25 52025.75 51503.25 51864.0 52592.0
1344 51950.75 14503.5 51303.25 52028.5 51744.5
1472 51431.5 47233.5 52773.25 27709.75 52839.5
1500 23830.25 52586.25 27339.0 52723.25 48039.75
