64 9.60061216354 9.58247041702 9.58067297935 9.54474496841 9.66056966782
192 9.65412211418 9.65577220917 9.63846445084 9.67142558098 0.170986175537
320 9.66091775894 9.72257733345 9.63746547699 9.65131592751 9.7400200367
448 9.72698163986 9.8353304863 9.81810379028 9.78319597244 9.76361894608
576 10.511749506 10.5123288631 10.5538144112 10.5885446072 10.5550603867
704 12.520428896 12.6371872425 12.5433998108 12.5537691116 12.4497468472
832 14.612404108 14.6129417419 14.6113750935 14.6131718159 14.5545179844
960 16.5654368401 16.620579958 0.00324869155884 0.00303959846497 16.7117657661
1088 18.6051249504 18.6322331429 18.606307745 18.6530375481 18.606007576
1216 0.00932908058167 20.7516450882 20.8173537254 20.817719698 20.8172814846
1344 22.6810104847 22.5027220249 22.6044464111 22.8142414093 22.679803133
1472 24.8620400429 24.5298211575 24.8618862629 24.8620350361 24.8621609211
1500 25.3271846771 25.1711232662 25.1827597618 0.000138759613037 25.327611208
