64 141.304906586 141.151346832 142.529491641 141.366586323 142.802454604
192 142.556394215 145.162382063 142.154459968 142.61688722 142.463494001
320 167.26278558 166.199871999 167.766700014 163.724633836 173.036220194
448 178.894032065 177.973030413 178.318993374 181.102139443 177.919462529
576 212.415623801 214.347531241 217.862105998 212.730892036 213.582247667
704 230.873967504 226.889334601 228.771148682 230.105667694 229.069359384
832 246.969478714 246.994496592 247.238280892 247.031478212 247.021949354
960 266.789333871 268.851431529 266.755210949 266.212474919 265.005948828
1088 276.707018682 277.056771724 278.37254925 277.954469549 277.459228882
1216 300.050330392 299.801281039 300.262889658 299.805491769 299.779757681
1344 321.072904964 320.280358032 320.096677606 319.154831755 319.984983957
1472 439.381952356 438.615028004 439.223043014 438.810056303 439.258592922
1500 446.515065463 446.506669968 447.069723981 446.700373682 446.708157387
