64 51379.25 52179.5 52301.5 51230.0 52889.5
192 52479.25 51179.0 52293.5 52816.5 51019.5
320 52028.5 51790.25 51532.75 52252.0 51304.75
448 51507.75 51962.75 51936.0 52737.5 51781.5
576 51221.25 51108.5 51404.5 52000.25 51217.5
704 51954.75 52466.5 52146.25 51573.0 51711.5
832 52122.5 52284.5 52923.25 52412.0 51860.5
960 51892.75 51089.25 52109.75 52036.75 52791.25
1088 52457.25 52110.25 52436.75 51783.25 52177.0
1216 52322.5 51151.25 51573.75 52107.75 51919.75
1344 52173.5 52245.25 52906.5 52002.5 51372.25
1472 51358.75 51825.25 52773.0 51828.0 51614.0
1500 51536.25 51090.5 51994.75 52032.75 51961.25
