0 410789.0 409051.0 410615.0 411850.0 410265.0
200 243972.0 252734.0 243022.0 242600.0 244976.0
400 391931.0 402618.0 394919.0 395717.0 395305.0
600 522775.0 511559.0 507174.0 508908.0 515855.0
800 594692.0 599642.0 590113.0 595475.0 597170.0
1000 661632.0 660941.0 658615.0 658223.0 658536.0
1200 676413.0 678150.0 680924.0 673154.0 673868.0
1400 659302.0 663810.0 664931.0 661950.0 659871.0
1500 628696.0 625956.0 635092.0 630318.0 626503.0
1600 590870.0 589675.0 599289.0 584249.0 588170.0
1700 529711.0 527904.0 538123.0 528748.0 533416.0
1800 472757.0 470564.0 468433.0 461544.0 471167.0
1900 427369.0 426931.0 428710.0 412716.0 422460.0
2000 411732.0 410158.0 409295.0 409014.0 412671.0
2100 409094.0 410680.0 417016.0 412432.0 411791.0
2200 408270.0 409852.0 411489.0 407995.0 411175.0
