0 16.82 17.001 16.86 16.997 17.001
200 155.725 157.301 154.711 157.604 148.661
400 74.556 76.358 77.415 77.668 73.838
600 51.635 51.013 51.369 51.259 50.722
800 39.556 38.93 37.964 39.166 37.416
1000 31.27 30.147 30.279 30.695 29.659
1200 25.703 25.546 25.49 25.26 24.932
1400 21.129 22.77 22.32 20.969 22.548
1500 20.881 19.627 20.547 19.668 20.802
1600 18.344 19.852 18.372 19.174 18.778
1700 17.858 17.673 18.566 17.812 17.962
1800 17.334 16.675 16.805 16.908 16.714
1900 16.387 16.94 16.94 16.84 16.904
2000 17.018 16.813 16.856 16.998 16.851
2100 16.97 17.015 16.94 16.949 17.015
2200 16.81 16.83 16.341 17.005 16.971
