0 3086870.0 3002810.0 2958960.0 3019230.0 3014690.0
200 494025.0 493347.0 493147.0 493792.0 495249.0
400 946077.0 941583.0 949557.0 941527.0 948811.0
600 1377340.0 1372160.0 1365500.0 1371300.0 1379210.0
800 1779370.0 1778870.0 1764900.0 1756430.0 1797550.0
1000 2162170.0 2202190.0 2171270.0 2168950.0 2197950.0
1200 2512680.0 2501260.0 2498390.0 2495310.0 2457600.0
1400 2829420.0 2782060.0 2815420.0 2762900.0 2826760.0
1500 2861710.0 2873550.0 2932580.0 2855720.0 2870950.0
1600 3033220.0 2993740.0 2986260.0 2962210.0 2989270.0
1700 2974400.0 3009270.0 3039130.0 3006720.0 3045900.0
1800 2983400.0 3011210.0 2976120.0 3004310.0 3087900.0
1900 2889760.0 2964820.0 2992250.0 2998060.0 2905650.0
2000 3010230.0 3060990.0 2998670.0 3041600.0 3065720.0
2100 2981110.0 2985830.0 2973080.0 2982100.0 2981450.0
2200 2970860.0 3012720.0 2987030.0 2994110.0 3018050.0
