0 16.813 16.96 16.858 17.011 16.977
200 150.143 157.111 157.206 155.185 157.653
400 78.03 77.555 78.048 78.04 77.727
600 51.277 50.997 51.141 51.361 51.184
800 39.204 39.48 37.161 39.263 38.675
1000 30.873 31.032 31.183 31.329 31.309
1200 25.814 25.29 25.741 24.879 25.509
1400 20.951 22.532 21.26 22.088 21.976
1500 19.454 19.654 20.802 19.498 19.581
1600 19.683 19.244 18.173 19.457 18.343
1700 18.174 18.676 17.971 18.293 18.46
1800 17.737 17.62 16.524 17.316 17.442
1900 16.227 16.296 16.365 16.94 16.341
2000 16.848 16.368 16.817 16.982 17.033
2100 16.992 16.992 16.954 16.836 17.023
2200 16.828 16.925 16.99 16.967 16.918
