1 0 0 235.5 236.0 235.5 235.0 236.25
1 1 0 231.75 233.5 233.75 233.5 233.75
1 2 0 233.5 233.5 234.0 231.5 233.5
1 3 0 231.5 233.5 233.5 233.5 231.25
1 4 0 234.0 231.5 234.0 234.25 233.5
1 5 0 231.5 233.5 234.0 234.5 233.5
1 6 0 233.75 233.75 233.5 233.5 231.5
1 7 0 233.5 231.0 233.5 231.0 231.5
1 8 0 233.5 231.75 234.0 233.5 233.5
1 9 0 231.5 234.0 234.0 234.25 231.5
1 10 0 234.0 233.5 231.5 231.5 233.75
1 11 0 233.5 233.5 231.5 231.5 233.5
1 12 0 233.5 231.25 231.5 231.5 233.5
1 13 0 231.25 233.5 234.0 234.0 233.75
1 14 0 234.0 233.5 233.5 234.0 233.5
1 15 0 233.25 233.5 233.25 233.5 233.5
1 16 0 233.5 233.5 234.25 233.5 234.0
1 17 0 231.5 231.25 234.0 233.5 233.5
1 18 0 234.0 233.5 231.5 231.5 234.0
1 19 0 233.5 231.5 231.5 233.5 234.0
1 20 0 233.5 234.0 231.5 231.5 231.5
1 0 4 238.5 238.5 235.5 238.5 238.5
1 1 4 244.5 248.5 248.5 248.25 248.5
1 2 4 249.5 249.75 250.25 249.5 249.5
1 3 4 250.5 251.25 250.5 249.5 250.5
1 4 4 254.5 250.25 250.5 250.75 250.5
1 5 4 250.0 250.5 250.5 250.5 247.0
1 6 4 250.5 250.5 250.5 250.5 246.5
1 7 4 251.5 250.5 250.5 251.5 251.25
1 8 4 247.5 248.0 252.0 252.25 251.5
1 9 4 252.25 252.25 252.5 251.5 251.5
1 10 4 254.5 254.5 255.25 254.25 255.5
1 11 4 249.5 249.5 253.5 252.5 249.5
1 12 4 253.25 254.25 253.25 253.5 253.5
1 13 4 254.75 255.25 250.5 254.5 254.5
1 14 4 255.75 254.25 255.5 251.5 255.0
1 15 4 254.5 254.5 254.5 250.5 255.0
1 16 4 255.5 251.5 255.5 251.5 254.75
1 17 4 251.5 255.5 256.5 256.0 252.0
1 18 4 254.75 251.5 256.5 251.5 251.5
1 19 4 251.5 252.0 256.5 251.5 251.25
1 20 4 256.75 250.5 257.5 256.25 256.5
1 0 8 244.5 244.25 244.5 241.0 243.5
1 1 8 252.5 252.5 256.5 256.25 252.5
1 2 8 257.0 257.5 256.25 256.5 251.5
1 3 8 252.5 255.5 248.5 255.5 250.5
1 4 8 255.5 251.5 255.5 252.25 247.5
1 5 8 255.5 250.5 250.5 249.5 256.5
1 6 8 256.5 248.75 256.5 255.5 250.5
1 7 8 256.5 256.5 258.25 246.5 246.5
1 8 8 260.5 256.5 246.5 257.25 256.75
1 9 8 247.5 246.5 255.25 251.5 255.25
1 10 8 256.75 247.0 246.5 255.25 255.5
1 11 8 255.5 255.5 255.5 255.5 257.5
1 12 8 246.5 258.25 265.0 257.5 246.5
1 13 8 256.5 246.5 256.25 246.5 257.0
1 14 8 253.5 260.5 260.25 257.25 246.5
1 15 8 258.5 259.5 246.5 258.5 258.5
1 16 8 260.5 262.5 259.5 246.75 259.5
1 17 8 247.5 261.5 260.5 258.5 256.0
1 18 8 265.5 262.75 262.5 247.0 262.75
1 19 8 261.5 248.5 247.5 265.5 254.5
1 20 8 265.25 267.5 267.5 248.5 268.25
1 0 12 252.5 251.75 251.5 248.5 252.5
