1 0 0 183643000.0 183659000.0 183483000.0 183772000.0 183261000.0
1 1 0 171732000.0 171904000.0 171645000.0 171618000.0 171515000.0
1 2 0 171228000.0 171890000.0 171396000.0 174274000.0 171627000.0
1 3 0 171659000.0 171609000.0 171649000.0 174259000.0 171832000.0
1 4 0 171424000.0 172002000.0 171410000.0 171258000.0 172028000.0
1 5 0 171734000.0 170678000.0 171476000.0 171647000.0 171591000.0
1 6 0 171708000.0 171370000.0 171498000.0 171753000.0 171798000.0
1 7 0 172284000.0 172680000.0 172258000.0 172439000.0 172303000.0
1 8 0 171735000.0 171941000.0 171409000.0 171518000.0 174181000.0
1 9 0 170920000.0 169807000.0 170970000.0 170679000.0 170642000.0
1 10 0 171447000.0 171942000.0 171707000.0 171686000.0 171386000.0
1 11 0 171676000.0 171465000.0 171195000.0 171524000.0 171379000.0
1 12 0 171648000.0 171709000.0 171715000.0 171829000.0 171652000.0
1 13 0 171768000.0 171528000.0 174106000.0 171682000.0 171709000.0
1 14 0 171446000.0 171738000.0 171622000.0 171680000.0 171908000.0
1 15 0 173246000.0 173154000.0 173812000.0 173572000.0 173196000.0
1 16 0 171762000.0 171736000.0 170024000.0 170970000.0 170270000.0
1 17 0 171870000.0 171854000.0 171584000.0 171676000.0 171819000.0
1 18 0 171567000.0 171527000.0 171400000.0 171762000.0 171380214.0
1 19 0 171947000.0 171003000.0 171937000.0 171713000.0 171374000.0
1 20 0 171416000.0 169879000.0 171901000.0 171654000.0 171836000.0
1 0 4 173370000.0 173359000.0 172675000.0 173228000.0 172589000.0
1 1 4 159314000.0 159031000.0 158825000.0 158732000.0 158238000.0
1 2 4 157230000.0 156327000.0 156883000.0 156975000.0 156946000.0
1 3 4 156696000.0 155662000.0 156636000.0 156541000.0 156711000.0
1 4 4 151245000.0 156009000.0 156307000.0 156000000.0 156271000.0
1 5 4 155928000.0 155875000.0 156025000.0 155952000.0 156266000.0
1 6 4 155938000.0 155581000.0 154735000.0 155618000.0 156287000.0
1 7 4 155310000.0 154567000.0 155420000.0 154553000.0 155004000.0
1 8 4 154961000.0 155130000.0 154554000.0 154516000.0 154658000.0
1 9 4 153726000.0 153943000.0 154133000.0 154272000.0 154175000.0
1 10 4 150177000.0 150644000.0 151274000.0 150666000.0 149977000.0
1 11 4 152573000.0 152832000.0 153081000.0 152385000.0 152801000.0
1 12 4 152504000.0 151846000.0 152629000.0 151964000.0 152106000.0
1 13 4 150293000.0 150475000.0 151312000.0 150474000.0 151148000.0
1 14 4 149098000.0 150587000.0 149735000.0 150047000.0 150675000.0
1 15 4 150483000.0 150380000.0 149338000.0 151046000.0 150252000.0
1 16 4 147933000.0 149987000.0 148655000.0 148655000.0 149229000.0
1 17 4 149608000.0 147606000.0 146359000.0 147352000.0 147992000.0
1 18 4 145998000.0 145870000.0 148179000.0 148282000.0 147493000.0
1 19 4 148107000.0 147863000.0 147466000.0 146070000.0 146241000.0
1 20 4 146079000.0 145704000.0 145058000.0 146416000.0 146202000.0
1 0 8 169278000.0 169808000.0 169828000.0 169560000.0 169934000.0
1 1 8 153747000.0 153693000.0 153666000.0 153407000.0 152598000.0
1 2 8 149759000.0 150871000.0 150854000.0 150393000.0 151197000.0
1 3 8 149163000.0 150045000.0 148677000.0 149910000.0 150254000.0
1 4 8 146841000.0 146767000.0 146743000.0 146645000.0 146762000.0
1 5 8 149562000.0 149662000.0 149775000.0 149715000.0 148761000.0
1 6 8 148815000.0 149241000.0 148930000.0 148553000.0 148825000.0
1 7 8 144802000.0 145205000.0 144691000.0 144544000.0 145668000.0
1 8 8 143934000.0 144966000.0 144750000.0 144447000.0 144428000.0
1 9 8 147616000.0 147053000.0 147053000.0 147087000.0 147421000.0
1 10 8 146785000.0 146237000.0 145152000.0 146779000.0 146237000.0
1 11 8 146260000.0 146069000.0 145631000.0 145841000.0 146043000.0
1 12 8 145681000.0 145059000.0 141360000.0 145869000.0 146308000.0
1 13 8 144939000.0 145317000.0 145500000.0 145125000.0 144711000.0
1 14 8 145342000.0 143890000.0 143957000.0 144028000.0 145045000.0
1 15 8 144005000.0 143149000.0 143705000.0 143179000.0 143686000.0
1 16 8 142642000.0 142464000.0 141836000.0 142510000.0 143238000.0
1 17 8 141880000.0 141674000.0 142072000.0 143500000.0 143206000.0
1 18 8 141179000.0 142523000.0 140379000.0 143504000.0 142160000.0
1 19 8 141117000.0 140946000.0 141556000.0 140883000.0 137735000.0
1 20 8 140429000.0 139263000.0 139822000.0 140891000.0 139281000.0
1 0 12 163479000.0 164069000.0 164112000.0 164112000.0 164091000.0
1 1 12 149426000.0 149484000.0 148530000.0 149276000.0 149550000.0
1 2 12 146898000.0 147238000.0 146950000.0 146846000.0 146924000.0
1 3 12 146520000.0 146709000.0 146837000.0 146939000.0 144942000.0
1 4 12 145705000.0 145547000.0 146683000.0 146845000.0 146217000.0
1 5 12 145983000.0 146327000.0 146424000.0 146011000.0 146049000.0
1 6 12 145695000.0 145839000.0 145338000.0 145643000.0 145512000.0
1 7 12 145076000.0 144663000.0 145096000.0 144566000.0 144846000.0
1 8 12 144922000.0 143480000.0 144138000.0 144280000.0 143881000.0
1 9 12 141913000.0 142968000.0 141575000.0 142233000.0 141599000.0
1 10 12 143434000.0 139202000.0 143479000.0 143797000.0 143798000.0
1 11 12 143058000.0 142923000.0 142943000.0 142947000.0 142799000.0
1 12 12 142228000.0 142557000.0 142424000.0 140815000.0 142965000.0
1 13 12 141792000.0 142297000.0 140886000.0 142149000.0 141989000.0
1 14 12 139304000.0 139408000.0 138639000.0 138692000.0 138453000.0
1 15 12 140189000.0 141029000.0 141055000.0 141567000.0 140450000.0
1 16 12 139306000.0 138987000.0 139679000.0 140372000.0 140560000.0
1 17 12 137818000.0 137687000.0 138991000.0 139134000.0 138456000.0
1 18 12 137698000.0 137745000.0 137235000.0 137631000.0 137365000.0
1 19 12 136952680.0 138589000.0 137835000.0 138069000.0 136474000.0
1 20 12 137161000.0 138111000.0 137063000.0 136031000.0 137616000.0
1 0 16 158671000.0 158153000.0 157712000.0 158571000.0 158284000.0
1 1 16 146355000.0 145521000.0 145880000.0 145981000.0 146118000.0
1 2 16 143815000.0 143916000.0 143922000.0 143627000.0 143642000.0
1 3 16 142929000.0 142870000.0 143125000.0 142801000.0 142710000.0
1 4 16 142536000.0 142666000.0 141409000.0 142572000.0 142866000.0
1 5 16 141917000.0 142195000.0 143020000.0 142472000.0 142296000.0
1 6 16 142360000.0 142236000.0 141807000.0 141784000.0 142624000.0
1 7 16 141389000.0 141663000.0 141135000.0 141639000.0 141696000.0
1 8 16 140581000.0 140711000.0 140910000.0 140797000.0 140756000.0
1 9 16 140748000.0 139978000.0 140385000.0 139339000.0 140341000.0
1 10 16 139983000.0 139985000.0 136482000.0 140206000.0 139925000.0
1 11 16 139120000.0 139170000.0 138847000.0 138870000.0 135091000.0
1 12 16 139023000.0 138682000.0 139269000.0 139058000.0 138258000.0
1 13 16 138525000.0 137827000.0 138307000.0 138931000.0 138565000.0
1 14 16 138104000.0 138091000.0 137280000.0 137336000.0 136737000.0
1 15 16 136053000.0 136950000.0 137381000.0 136514000.0 137680000.0
1 16 16 136504000.0 137097000.0 136998000.0 136332000.0 135935000.0
1 17 16 135384000.0 134809000.0 135502000.0 136014000.0 136433000.0
1 18 16 135403000.0 135880000.0 135820000.0 135613000.0 136507000.0
1 19 16 135132000.0 134466000.0 134626000.0 135200000.0 131109000.0
1 20 16 134336000.0 134687000.0 133345000.0 133675000.0 134200000.0
1 0 20 154113000.0 153476000.0 153030000.0 153784000.0 153002000.0
1 1 20 140792000.0 140845000.0 141900000.0 142263000.0 142117000.0
1 2 20 139884000.0 138480000.0 139612000.0 139932000.0 138698000.0
1 3 20 139006000.0 138995000.0 139097000.0 139215000.0 139123000.0
1 4 20 137738000.0 138358000.0 137623000.0 138313000.0 138281000.0
1 5 20 137401000.0 138629000.0 138798000.0 138844000.0 138485000.0
1 6 20 138548000.0 138536000.0 138281000.0 138631000.0 138297000.0
1 7 20 137028000.0 137518000.0 137521000.0 137270000.0 137731000.0
1 8 20 137426000.0 137051000.0 136797000.0 135717000.0 137037000.0
1 9 20 136672000.0 136698000.0 136661000.0 136212000.0 136790000.0
1 10 20 136472000.0 136525000.0 136306000.0 136713000.0 135620000.0
1 11 20 135979000.0 135811000.0 135843000.0 135723000.0 135364000.0
1 12 20 135548000.0 135231000.0 135244000.0 135345000.0 134785000.0
1 13 20 134033000.0 134144000.0 134976000.0 134725000.0 135062000.0
1 14 20 130109000.0 130410000.0 130590000.0 130283000.0 130718000.0
1 15 20 134720000.0 135111000.0 134716000.0 134078000.0 134616000.0
1 16 20 133549000.0 133173000.0 133846000.0 133934000.0 133981000.0
1 17 20 133354000.0 133188000.0 133445000.0 132950000.0 133311000.0
1 18 20 132786000.0 132261000.0 132381000.0 131025000.0 131450000.0
1 19 20 130658000.0 130950000.0 130999000.0 130155000.0 130496000.0
1 20 20 129763000.0 129933000.0 130313000.0 129971000.0 130377000.0
2 0 0 183046000.0 183543000.0 183239000.0 183775000.0 183630000.0
2 1 0 160840000.0 160306000.0 160908000.0 160674000.0 160795000.0
2 2 0 161402000.0 160982000.0 160620000.0 160984000.0 160212000.0
2 3 0 160512000.0 161210000.0 160978000.0 160692000.0 160626000.0
2 4 0 160466000.0 159883000.0 160621000.0 159710000.0 161024000.0
2 5 0 160883000.0 160490227.0 160711000.0 160979000.0 160552000.0
2 6 0 160865000.0 160860000.0 160819000.0 160509000.0 160319000.0
2 7 0 160023000.0 159835000.0 159816000.0 159568000.0 159850000.0
2 8 0 160876000.0 159079000.0 160654000.0 160726000.0 160634000.0
2 9 0 160708000.0 160493000.0 160113000.0 160803000.0 160508000.0
2 10 0 160806000.0 160726000.0 160882000.0 160693000.0 160616000.0
2 11 0 160823000.0 160747000.0 160484000.0 159596000.0 161134000.0
