#1 2 3 4 5 6 7 8 9 10
#1200 1400 1600 1800 2000 2200 2400 2600 2800 3000
295.963 285.467 283.589 280.637 295.219 288.729 282.995 278.436 325.152 448.411
311.677 282.244 285.154 280.927 282.047 283.251 272.052 286.219 306.754 605.549
387.839 297.059 297.837 286.188 281.567 324.896 283.601 308.897 302.786 645.449
298.885 333.892 275.351 272.358 276.932 295.258 271.819 284.903 301.515 594.41
280.823 267.528 275.125 266.431 315.969 291.834 286.051 274.338 305.015 592.173
