1200 301148000.0 307300000.0 304783000.0 307400000.0 307420000.0
1400 358717000.0 356354000.0 357158000.0 359419000.0 357035000.0
1600 409784000.0 404031000.0 410209000.0 410511000.0 410096000.0
1800 460119000.0 461641000.0 460618000.0 461040000.0 461624000.0
2000 510666000.0 509170000.0 511246000.0 510614000.0 512161000.0
2200 559772000.0 540863000.0 558928000.0 560512000.0 560339000.0
2400 607998000.0 607532000.0 607995000.0 607589000.0 607647000.0
2600 659428000.0 659058000.0 658080000.0 658297000.0 655265000.0
2800 708732000.0 707521000.0 705418000.0 707402000.0 707142000.0
3000 753666000.0 752810000.0 752266000.0 750515000.0 754595000.0
