1200 422.620361185 421.113772878 421.417166243 421.450430742 421.862150675
1400 379.126781138 378.90623845 379.662852975 378.767071433 378.889647958
1600 359.005965193 358.971347895 358.72319742 359.095382023 360.165470893
1800 340.638947433 340.967821085 340.698486157 341.022142668 343.121409117
2000 321.334637003 321.627701085 321.33932 321.424473745 321.468877765
2200 304.22166281 304.64251915 303.46059432 304.765538032 304.538007472
2400 290.011339025 290.738672715 290.22688278 289.767285333 290.879954055
2600 275.938983667 276.854804853 276.482792567 275.601756992 277.869927038
2800 266.66112054 265.452163923 266.815949735 264.470989107 267.17579977
3000 262.149040135 265.198405842 261.886955113 261.090671552 263.069081097
