1200 2631560.4655 2697999.2352 2671280.50422 2696219.37809 2693933.30981
1400 3141199.00125 3117767.69288 3127437.20771 3140325.57358 3122157.70342
1600 3583710.06719 3530968.76773 3580321.88429 3583474.16833 3579731.93503
1800 4015823.26441 4023176.68208 4015848.33037 4029090.62478 4027256.20809
2000 4445128.33958 4454081.21786 4451389.39505 4451853.701 4459265.19807
2200 4875608.13203 4703370.32786 4866822.90344 4875026.24727 4874798.92342
2400 5290761.54093 5282982.19098 5293480.36364 5305343.92095 5300825.12751
2600 5731145.56824 5726570.17554 5716113.64714 5736803.5441 5689270.88441
2800 6154200.17591 6158404.60079 6138199.35906 6156545.74165 6150999.31379
3000 6546518.27272 6552912.47816 6553375.70937 6516601.08967 6551707.42415
