#1 2 3 4 5 6 7 8 9 10
#1200 1400 1600 1800 2000 2200 2400 2600 2800 3000
4263947.73069 4937706.44634 5600914.16644 6386758.53446 6835624.0765 7721401.89357 8383689.80363 9036640.83327 9591371.38337 10133651.5326
4280110.31869 4953633.0849 5649132.9926 6392568.17743 7055111.76943 7745146.59827 8367027.16558 9018146.90961 9649319.41979 10253603.1788
4174587.25103 4934749.59307 5635884.91584 6299746.79461 7041599.36083 7591163.63187 8375364.34541 9017675.36322 9656553.58188 10250288.7581
4287260.41079 4891966.92062 5657837.25149 6353540.92776 7064569.29153 7722932.41314 8377069.51508 9031006.6187 9688571.44138 10240508.6606
4279412.37671 4959647.98621 5632407.18736 6352212.92475 7049065.33789 7732203.68951 8363855.80269 9007689.52254 9432164.744 10257025.8416
