1200 5770250.0 5580310.0 5656900.0 5606890.0 5640780.0
1400 6442750.0 6640750.0 6635050.0 6664030.0 6735520.0
1600 7751240.0 7540590.0 7744980.0 7604070.0 7575040.0
1800 8334520.0 8105030.0 8600470.0 8338490.0 8355610.0
2000 9428990.0 9275070.0 9352120.0 9565480.0 9282410.0
2200 10272100.0 10539200.0 10513600.0 10227300.0 10244800.0
2400 11203000.0 11136600.0 10784800.0 11422800.0 11142600.0
2600 13104200.0 13252200.0 12824100.0 13180000.0 12854900.0
2800 14546400.0 14117000.0 14237700.0 14554300.0 13883200.0
3000 15017800.0 14881200.0 14539500.0 15689100.0 15400300.0
