1200 99441382886.2 99419494641.5 99474560671.1 99485283540.3 99465979472.5
1400 99476158854.5 99458311015.9 99416554747.2 99434990140.0 99450388610.4
1600 99421053808.0 99449572029.6 99448496647.4 99425335575.0 99458784507.9
1800 99459505529.1 99413108239.2 99383599714.6 99412943703.0 99436780049.6
2000 99399104896.6 99413588879.1 99420963403.0 99440536245.0 99422807320.9
2200 99421891470.6 99416084637.9 99390988682.4 99400815905.5 99380891527.0
2400 99359496677.1 99375495836.4 99370099866.7 99358699315.6 99400834697.6
2600 99335668011.3 99406403756.5 99380568696.1 99343003643.3 99375946468.5
2800 99349318780.8 99382006029.4 99330298261.6 99357550141.7 99379345954.6
3000 99356535635.1 99310854485.6 99374954901.8 99411407791.0 99375171171.5
