1200 18.0201487541 17.9637961388 17.999392271 17.8372919559 18.018819809
1400 17.8794715405 18.0213875771 18.0247545242 18.0239276886 17.8689055443
1600 17.9078214169 18.0207204819 18.018761158 17.9609894753 18.0175213814
1800 17.9030776024 18.0266957283 18.0266973972 18.0239369869 17.885915041
2000 17.9085152149 18.0251061916 18.0113506317 17.9609596729 18.0102741718
2200 17.9652278423 18.0225586891 18.0153515339 18.029466629 17.9694788456
2400 18.0337100029 18.0329856873 17.9756298065 18.0385007858 17.8949136734
2600 17.9787654877 17.8928990364 18.0346608162 18.0369458199 18.0322651863
2800 18.0677244663 17.9121420383 17.9823000431 18.0335736275 17.8879113197
3000 17.9187440872 17.3947370052 17.8460314274 18.0124213696 17.9743807316
