1200 2598019.40492 2543480.44366 2524342.99472 2563162.78176 2559071.72636
1400 2921784.16663 3003283.7141 3009209.7934 3055466.90582 3036395.30193
1600 3484061.0517 3386858.15102 3489537.46177 3398023.8844 3371000.64695
1800 3732319.61242 3742358.37403 3862032.01637 3790253.01241 3781122.87738
2000 4218380.04845 4206552.62566 4245413.27522 4310694.20706 4196275.34731
2200 4649381.38253 4790553.36444 4733913.35337 4620050.82392 4671305.47533
2400 5005401.46261 5014542.28125 4942516.1509 5177903.81904 4971149.53542
2600 5351628.3947 5475201.8859 5273143.50344 5337461.0134 5313716.74498
2800 5689854.67021 5542175.46409 5590092.50744 5720261.74881 5495660.30666
3000 5802898.92137 5696417.97435 5644140.54011 6011923.42352 5908923.56991
