#X lat99-median lat99-min lat99-max
1 4.787500e+02 4.785000e+02 4.805000e+02
2 4.990000e+02 4.950000e+02 5.010000e+02
3 5.182500e+02 5.170000e+02 5.210000e+02
4 5.420000e+02 5.400000e+02 5.462500e+02
5 6.050000e+02 5.937500e+02 6.130000e+02
6 5.890000e+02 5.847500e+02 6.067500e+02
7 1.384000e+03 1.344750e+03 1.406250e+03
8 1.711250e+03 1.696000e+03 1.741000e+03
