#1 2 3 4 5 6 7 8 9 10 11 12 13
#64 192 320 448 576 704 832 960 1088 1216 1344 1472 1500
12121844624.1 29774678682.9 46045713682.1 64483895423.0 73319984260.4 79162719169.4 82934017958.3 86512942913.2 89047309550.1 90935016104.1 91989027175.9 92973119428.2 93193801439.6
12151569148.5 29802376934.7 47177794689.4 64300139343.8 74775714968.4 78713120731.2 82534203495.4 86538553206.5 89093178788.1 90922348662.3 92022584260.9 93055916747.5 93174560805.6
12172193586.4 29857642864.8 47336896604.7 64566521360.6 74773032185.5 78836450017.3 82939850202.6 85887538622.9 89098488297.4 90844750694.7 92016159208.8 93079428909.8 93263367132.4
12169107086.7 29783136484.3 47296524220.4 64851921590.8 74649058337.2 79207969235.2 82444242762.3 86559567317.1 89094278110.7 91033473224.6 92036847281.6 93081076971.1 93124757250.4
12066692410.9 29064390914.4 46315040518.1 64394338104.9 74753478205.9 79156069565.6 82853432470.3 86945561212.3 88853812825.4 90858090002.6 92013744432.7 93055408164.1 93281742083.5
