#1 2 3
#1200 2300 3700
90602300.0 163987000.0 200098000.0
90820900.0 163742000.0 204208000.0
90806700.0 163928000.0 203417000.0
90835000.0 163763000.0 203883000.0
89558400.0 163876000.0 203652000.0
