#1 2 3
#1200 2300 3700
4208426.55359 7551235.1272 9143858.99552
4218363.8583 7533325.94348 9346550.59962
4218927.05882 7547125.54299 9307441.76088
4222334.96018 7533639.38095 9334627.30796
4153031.18197 7546115.65456 9316854.25455
