#1 2 3
#1200 2300 3700
295498000.0 534253000.0 670847000.0
295281000.0 535353000.0 672553000.0
291499000.0 535672000.0 670568000.0
295318000.0 536423000.0 667130000.0
295435000.0 536401000.0 671001000.0
