#1 2 3
#1200 2300 3700
34779964268.9 62379145718.8 77229144107.8
34729575571.9 62327242635.9 77255148825.5
34863674720.8 62376527398.4 77302690027.8
34851034558.6 62366168427.5 77356226408.9
34857167369.3 62361977839.5 77330585088.4
