0 0 229142000.0 229140000.0 229142000.0 229143000.0 229143000.0
0 4 229142000.0 229141000.0 229141000.0 229143143.0 229141000.0
0 8 229142000.0 229142000.0 229143000.0 229141000.0 229142000.0
0 12 229143000.0 229142000.0 229144000.0 229144000.0 229144000.0
0 16 229143000.0 229142000.0 229143000.0 229142000.0 229143000.0
0 20 229145000.0 229146000.0 229146000.0 229143000.0 229145000.0
4 0 229144000.0 229144000.0 229144000.0 229144000.0 229146000.0
4 4 229106000.0 229093000.0 229096000.0 229097000.0 229096000.0
4 8 229096000.0 229094000.0 229093000.0 229092000.0 229096000.0
4 12 229089000.0 229093000.0 229094000.0 229094000.0 229091000.0
4 16 229089000.0 229091000.0 229092000.0 229092000.0 229093000.0
4 20 229094000.0 229095000.0 229093000.0 229094000.0 229091000.0
8 0 229145000.0 229145000.0 229145000.0 229144000.0 229146000.0
8 4 229093000.0 229095000.0 229095000.0 229094000.0 229094000.0
8 8 229094000.0 229094000.0 229093000.0 229094000.0 229093000.0
8 12 229094000.0 229095000.0 229094000.0 229095000.0 229094000.0
8 16 229092000.0 229094000.0 229093000.0 229094000.0 229097000.0
8 20 229094000.0 229096000.0 229095000.0 229097000.0 229095000.0
12 0 229143000.0 229144000.0 229144000.0 229145000.0 229146000.0
12 4 229095000.0 229089000.0 229095000.0 229095000.0 229094000.0
12 8 229094000.0 229094000.0 229093000.0 229097000.0 229097000.0
12 12 229094000.0 229096000.0 229095000.0 229097000.0 229094000.0
12 16 229094000.0 229097000.0 229095000.0 229097000.0 229097000.0
12 20 229097000.0 229096000.0 229096000.0 229095000.0 229098000.0
16 0 229144000.0 229145000.0 229145000.0 229144000.0 229147000.0
16 4 229097000.0 229093000.0 229094000.0 229095000.0 229094000.0
16 8 229094000.0 229095000.0 229095000.0 229096000.0 229095000.0
16 12 229095000.0 229097000.0 229093000.0 229094000.0 229096000.0
16 16 229094000.0 229096000.0 229095000.0 229095833.0 229093000.0
16 20 229094000.0 229095000.0 229096000.0 229095000.0 229094000.0
20 0 229144000.0 229145000.0 229146000.0 229144000.0 229144000.0
20 4 229092000.0 229095000.0 229094000.0 229093000.0 229090000.0
20 8 229093000.0 229092000.0 229091000.0 229092000.0 229090000.0
20 12 229093000.0 229092000.0 229095000.0 229094000.0 229097000.0
20 16 229093000.0 229095000.0 229097000.0 229097000.0 229096000.0
20 20 229097000.0 229100000.0 229097000.0 229096000.0 229094000.0
