0 0 99364072487.4 99379314174.1 99362302521.9 99342651209.4 99367883213.9
0 4 99328569321.1 99291530067.2 99333931590.4 99322779281.8 99357454334.7
0 8 99340056910.0 99328257866.8 99379391084.4 99374055556.4 99369895201.6
0 12 99291804606.2 99296022918.0 99315573607.3 99329567769.3 99291065782.3
0 16 99335620056.8 99310802220.5 99323697351.4 99314636961.0 99318115030.3
0 20 99330455050.7 99312021315.5 99312806954.5 99311955585.6 99315279178.9
4 0 99332062744.5 99399233503.0 99392097715.3 99398413049.4 102702783481.0
4 4 99365481463.8 99418989037.6 99380636971.0 99400896780.9 99408030616.8
4 8 99468117227.3 99432261809.6 99416014212.3 99440791063.6 99425771910.6
4 12 99409326338.5 99370622049.5 99396943285.9 99395171516.8 99382832368.2
4 16 99370939509.1 99397443829.4 99403981222.0 99368040955.1 99410493712.2
4 20 99395646654.6 99396978114.0 99425269417.4 99413951731.5 99379935471.5
8 0 99390629854.9 99398589319.4 99389241239.8 99342665846.4 99362766272.1
8 4 99448135104.3 99393084624.9 99401699281.3 99366237654.3 99366217967.8
8 8 99426456572.2 99405788832.3 99424598203.2 99432723924.4 99381933649.5
8 12 99381749396.3 99397614976.6 99387087609.8 99384564044.3 99399182040.9
8 16 99387864539.9 99381449174.5 99388884766.8 99396779494.2 99410685038.2
8 20 99379495636.2 99413655042.9 99388648312.6 99425270133.8 99391518397.6
12 0 99407917418.6 99356305910.7 99336552869.9 99300436318.2 99386510349.1
12 4 99437080111.2 99433684412.5 99386361115.8 99396463888.8 99397428609.4
12 8 99444207057.5 99437457446.5 99476066492.4 99453751720.4 99404227856.9
12 12 99368449516.1 99383487781.2 99374893493.0 99377181093.8 99389655560.1
12 16 99385186111.2 99415504003.0 99387696570.2 99401703753.1 99414849105.8
12 20 99391261195.2 99387789296.9 99391641197.8 99392466255.2 99391652411.4
16 0 99361589880.9 99380210259.8 99351866322.4 99342377995.5 99343503251.4
16 4 99421973092.2 99373321775.1 99404713137.4 99392509062.4 99388099227.3
16 8 99416214295.0 99395449096.1 99388551351.3 99386647466.8 99401910288.6
16 12 99404249670.4 99417220804.7 99411731919.6 99368355615.5 99424307927.6
16 16 99424125428.8 99377963605.7 99402332504.4 99396915468.1 99424464295.0
16 20 99393038467.3 99412662427.5 99389387514.2 99418139454.7 99377567651.8
20 0 99305955643.7 99351653414.1 99348007579.0 99372520402.2 99339390221.1
20 4 99417276626.6 99490144309.4 99418246592.5 99442716293.5 99468186085.5
20 8 99369289081.2 99401849991.6 99399691509.0 99373031795.6 99419917848.2
20 12 99408749120.0 99406790667.9 99415825612.4 99404122195.1 99395859803.3
20 16 99402767958.8 99358115751.9 99386112203.8 99423828547.7 99405972651.0
20 20 99404265009.6 99430649311.7 99404465927.2 99380921211.3 99385581861.1
