0 0 16.981 16.978 17.017 17.022 17.018
0 4 16.987 17.032 16.39 16.945 17.02
0 8 16.877 17.025 17.016 16.383 16.918
0 12 17.031 16.884 17.026 16.879 16.993
0 16 17.023 16.833 16.888 16.821 16.878
0 20 17.024 17.027 17.027 17.028 16.946
4 0 17.024 17.013 17.013 17.018 16.823
4 4 16.87 16.929 16.968 17.012 17.011
4 8 17.0 17.007 17.01 16.86 17.008
4 12 16.817 16.969 17.014 17.012 16.967
4 16 17.017 16.819 17.011 17.018 16.974
4 20 17.014 16.975 16.857 17.011 16.383
8 0 16.961 16.975 17.015 16.877 17.025
8 4 16.371 16.933 17.012 17.019 17.018
8 8 16.814 16.817 17.008 17.007 17.016
8 12 17.015 16.868 17.015 16.978 16.851
8 16 16.934 16.838 17.021 17.013 16.931
8 20 16.979 16.885 16.829 16.919 16.866
12 0 16.378 16.872 16.987 17.03 16.831
12 4 17.006 17.008 17.012 17.013 17.013
12 8 16.968 17.007 16.962 16.922 17.011
12 12 17.018 17.016 17.017 16.868 17.013
12 16 17.015 17.01 17.014 16.963 17.01
12 20 16.844 16.82 16.38 16.869 16.825
16 0 16.833 17.015 17.021 16.874 17.023
16 4 16.815 17.018 17.011 16.866 17.015
16 8 16.961 17.013 16.869 16.935 17.013
16 12 17.012 17.009 16.347 17.018 17.008
16 16 16.375 17.017 16.975 17.019 16.863
16 20 16.977 17.011 16.866 16.816 16.871
20 0 17.028 17.021 17.021 17.016 16.874
20 4 16.962 16.916 16.972 17.005 17.001
20 8 17.018 17.013 17.013 17.017 17.01
20 12 16.974 17.011 16.947 17.012 16.819
20 16 16.975 17.014 16.978 16.869 17.011
20 20 17.018 17.007 16.975 16.871 16.867
