0 0 99424982146.0 99457367759.0 99447456319.9 99482933652.2 99490317002.3
0 4 99383467303.5 99383837554.4 99356986017.1 99379916208.3 99398581299.2
0 8 99405168766.7 99366751959.0 99370864634.5 99378979555.6 99341014202.1
0 12 99334275399.1 99309887709.5 99335565210.8 99400783102.7 99384988473.7
0 16 99410761793.4 99395651234.0 99359443022.5 99384512331.4 99306472068.6
0 20 99368553813.6 99363915393.8 99363425764.6 99348746570.5 99349892160.0
4 0 99370949856.3 99360773152.5 99385570850.2 99358748306.5 99407549245.5
4 4 99370067406.8 99381732566.2 99419233441.6 99365501929.0 99421608690.7
4 8 99396488370.4 99371019931.5 99367725639.9 99415653485.6 99412356119.6
4 12 99439657378.2 99400295100.3 102671104759.0 99460150279.1 99453263955.4
4 16 99380461066.7 99359817009.1 99406706321.2 99392638754.2 99411454303.6
4 20 99434713898.3 99448523991.3 99416060825.2 99412256079.7 99415251435.4
8 0 99368782417.1 99348951043.6 99337742477.8 99365945032.8 99383666320.8
8 4 99355059036.4 99386187398.0 99406570786.2 99440515996.0 99427567169.4
8 8 99427463742.4 99434002951.0 99378069797.0 99430386763.1
8 12 99392239136.7 99485779875.1 99396846702.6 99412106063.2 99445372112.2
8 16 99393057666.3 99387395272.8 99346423282.4 99380980288.2 99378124338.0
8 20 99403943292.4 99438050615.4 99450422460.5 99470249010.6 99457236484.3
12 0 99400243850.2 99432500564.5 99351348988.4 99387563445.9 99351594206.9
12 4 99430541198.2 99423631356.6 99400550745.3 99396799138.8 99371293066.3
12 8 99430501461.5 99376676097.9 99462485213.5 99389804885.5 99376099476.5
12 12 99399992349.1 99417802412.9 99400953957.7 99440168556.8 99476313825.3
12 16 99387613976.9 99376607178.8 99390694875.0 99368379534.8 99395057063.1
12 20 99424457197.8 99391178071.0 99457278939.1 99440196316.6 99459131938.8
16 0 99375757616.6 99316237993.8 99332600577.6 99358199923.4 99394960408.5
16 4 99428421353.5 99448104471.4 99395349709.9 99431317334.6 99390674077.0
16 8 99390997653.1 99384313381.3 99382827548.1 99366866288.3 99368501727.5
16 12 99418479851.8 99413131139.4 99473955520.1 99443911411.3 99456428445.4
16 16 99434163015.3 99419698603.2 99387487314.3 99395807189.5 99386678609.5
16 20 99447957413.1 99442349130.1 99433493413.6 99482537917.0 99435559438.0
20 0 99329599749.2 99378866854.6 99345340301.0 99377758051.4 99312577103.4
20 4 99421312831.6 99370797201.5 99392449970.1 99408125384.3 99410386973.9
20 8 99376821847.4 99369892343.6 99402438415.3 99348345067.1 99373618432.4
20 12 99467079800.7 99464106427.3 99422438087.7 99448579620.5 99483439189.2
20 16 99369391804.1 99417188276.2 99404456092.6 99385352316.0 99381563240.2
20 20 99434588236.8 99458502232.8 99491908635.4 99406821620.6 99438899143.9
