0 0 176148916.0 176991765.0 175287875.0 176354652.0 176887314.0
0 4 140728693.0 140528864.0 141517754.0 141396020.0 141217174.0
0 8 129165510.0 134089518.0 133746303.0 132865501.0 133877776.0
0 12 126086257.0 124935516.0 125967635.0 125840124.0 125642267.0
0 16 113537793.0 118223488.0 116314161.0 118250020.0 118011913.0
0 20 110299234.0 110287660.0 111477387.0 111332490.0 111436632.0
4 0 116321846.0 116078314.0 114941553.0 115982122.0 116339642.0
4 4 71580501.0 71436458.0 71598242.0 72267954.0 72287961.0
4 8 67945754.0 68014996.0 67308402.0 67438865.0 65485319.0
4 12 62510043.0 62534976.0 61881672.0 61967226.0 61972471.0
4 16 58463971.0 58593568.0 56367307.0 55855911.0 57926329.0
4 20 55409459.0 54919536.0 55019824.0 55431645.0 54966147.0
8 0 114992096.0 115737925.0 115919050.0 114975640.0 116370345.0
8 4 66463566.0 66296613.0 68409302.0 68916107.0 66386880.0
8 8 64381460.0 63790572.0 64450166.0 64551564.0
8 12 58898034.0 58248700.0 58410028.0 58760923.0 58404019.0
8 16 54570880.0 55136287.0 54826859.0 53331005.0 54878970.0
8 20 51383981.0 52042022.0 51919507.0 52099555.0 51550752.0
12 0 116229415.0 115958466.0 115844494.0 116319435.0 114875218.0
12 4 66235002.0 65392794.0 66210308.0 65666106.0 66144430.0
12 8 61524694.0 61747003.0 60925398.0 61453598.0 61551359.0
12 12 55623704.0 55875591.0 55891406.0 56082380.0 55467814.0
12 16 52834163.0 52308681.0 50956097.0 50980283.0 52506371.0
12 20 49460724.0 49572079.0 49201053.0 49317165.0 49226434.0
16 0 116286615.0 116343842.0 116034164.0 112023532.0 115938267.0
16 4 62913141.0 62970235.0 62830460.0 62540460.0 62993265.0
16 8 58050598.0 58741046.0 58646130.0 58486730.0 56344288.0
16 12 53195975.0 52573311.0 52832311.0 52639637.0 52504216.0
16 16 50144408.0 50307008.0 50369485.0 50250763.0 50438086.0
16 20 46587753.0 47082453.0 46599047.0 47061416.0 47009921.0
20 0 115310918.0 115337558.0 116095654.0 116039147.0 115330208.0
20 4 58554004.0 58659156.0 58941070.0 58317026.0 58203234.0
20 8 54405391.0 54584132.0 52465096.0 53806389.0 54201256.0
20 12 49089055.0 48823541.0 49010950.0 49141399.0 48938060.0
20 16 46980351.0 46940736.0 46777737.0 46889232.0 46903312.0
20 20 44132259.0 43439286.0 43676889.0 43761772.0 44143624.0
